d,provider,company,open,added,removed
2026-09-02,ashby,kira,7,0,0
2026-09-02,ashby,kirin,39,0,0
2026-09-02,ashby,klue,10,0,0
2026-09-02,ashby,koahlabs,9,0,0
2026-09-02,ashby,kong,79,5,2
2026-09-02,ashby,kos.ai,5,0,0
2026-09-02,ashby,kustomer,8,0,0
2026-09-02,ashby,lambda,80,6,1
2026-09-02,ashby,lawdepot,3,0,0
2026-09-02,ashby,layerfi,5,0,0
2026-09-02,ashby,leavitt,58,1,1
2026-09-02,ashby,leland,188,0,0
2026-09-02,ashby,lendable,64,1,1
2026-09-02,ashby,lgads,17,0,2
2026-09-02,ashby,lightspark,2,0,0
2026-09-02,ashby,lilt-production,400,2,1
2026-09-02,ashby,limble,12,0,0
2026-09-02,ashby,linqapp,5,0,0
2026-09-02,ashby,liquid,2,0,0
2026-09-02,ashby,litellm,13,0,0
2026-09-02,ashby,liveflow,4,0,0
2026-09-02,ashby,logiqal,7,0,0
2026-09-02,ashby,logos-space,27,0,0
2026-09-02,ashby,lovable,81,0,0
2026-09-02,ashby,loveholidays,15,2,1
2026-09-02,ashby,lydian,6,0,0
2026-09-02,ashby,m13,2,0,0
2026-09-02,ashby,mach9,11,0,0
2026-09-02,ashby,maigrate,2,0,0
2026-09-02,ashby,makai-labs,7,0,0
2026-09-02,ashby,mandolin,5,0,0
2026-09-02,ashby,maple,14,0,0
2026-09-02,ashby,marianaminerals,63,1,0
2026-09-02,ashby,matterworks,4,0,0
2026-09-02,ashby,maxima,26,2,0
2026-09-02,ashby,maximor,9,0,0
2026-09-02,ashby,maya-htt,21,0,0
2026-09-02,ashby,mechanize,4,0,0
2026-09-02,ashby,medraai,15,0,0
2026-09-02,ashby,melius,8,0,0
2026-09-02,ashby,melotech,4,0,0
2026-09-02,ashby,mercor,95,2,1
2026-09-02,ashby,meridianlink,23,0,1
2026-09-02,ashby,meshy,22,0,0
2026-09-02,ashby,meticulous,8,0,0
2026-09-02,ashby,mindrobotics,29,1,0
2026-09-02,ashby,miovision,9,0,0
2026-09-02,ashby,mirage,10,1,1
2026-09-02,ashby,mistral.ai,171,1,3
2026-09-02,ashby,moab,8,0,0
2026-09-02,ashby,modal,31,0,0
2026-09-02,ashby,monarchmoney,8,0,0
2026-09-02,ashby,monogram,5,0,0
2026-09-02,ashby,moss,34,3,0
2026-09-02,ashby,motorway,16,2,1
2026-09-02,ashby,mudflap,17,0,0
2026-09-02,ashby,n1,10,0,0
2026-09-02,ashby,n8n,36,1,2
2026-09-02,ashby,nascent,1,0,0
2026-09-02,ashby,nationgraph,4,0,0
2026-09-02,ashby,navi,9,0,0
2026-09-02,ashby,nectar-social,27,0,0
2026-09-02,ashby,neocognition,4,0,0
2026-09-02,ashby,neon-health,11,0,0
2026-09-02,ashby,netic,30,1,0
2026-09-02,ashby,newlantern,3,0,0
2026-09-02,ashby,nexxen,27,0,1
2026-09-02,ashby,niural,27,0,1
2026-09-02,ashby,nooks,48,2,0
2026-09-02,ashby,normalcomputing,22,0,0
2026-09-02,ashby,northslope-technologies,10,0,0
2026-09-02,ashby,nory-co,33,0,0
2026-09-02,ashby,notion,133,5,4
2026-09-02,ashby,nova-talent,4,0,0
2026-09-02,ashby,nox-metals,12,0,0
2026-09-02,ashby,ntt-data-aivista,7,0,0
2026-09-02,ashby,numeral,19,0,0
2026-09-02,ashby,numerixs-quant,3,0,0
2026-09-02,ashby,observable-space,30,0,0
2026-09-02,ashby,obvious,2,0,0
2026-09-02,ashby,odin-dynamics,11,0,0
2026-09-02,ashby,odysseyml,22,0,0
2026-09-02,ashby,oligo,4,0,0
2026-09-02,ashby,onebrief,26,0,1
2026-09-02,ashby,openai,771,18,13
2026-09-02,ashby,opengov,55,1,1
2026-09-02,ashby,opusclip,9,0,1
2026-09-02,ashby,orb,23,0,0
2026-09-02,ashby,orbitalindustries,7,0,1
2026-09-02,ashby,orchard,25,0,0
2026-09-02,ashby,osmo,14,0,0
2026-09-02,ashby,outmarket,22,0,0
2026-09-02,ashby,outpostnow,27,0,0
2026-09-02,ashby,output,9,0,0
2026-09-02,ashby,overviewenergy,4,0,0
2026-09-02,ashby,packz,1,1,3
2026-09-02,ashby,paradigm,6,0,0
2026-09-02,ashby,parallel,22,0,0
2026-09-02,ashby,pariveda,27,1,2
2026-09-02,ashby,parspec,4,0,0
2026-09-02,ashby,patreon,9,1,0
2026-09-02,ashby,pearlhealth,1,0,0
2026-09-02,ashby,pebl,42,2,3
2026-09-02,ashby,people-culture-talent,21,0,0
2026-09-02,ashby,periodic-labs,28,1,0
2026-09-02,ashby,permitflow,38,0,0
2026-09-02,greenhouse,10alabs,16,0,1
2026-09-02,greenhouse,10beauty,14,0,0
2026-09-02,greenhouse,1800contacts,8,0,0
2026-09-02,greenhouse,2k,114,3,3
2026-09-02,greenhouse,2u,2,0,0
2026-09-02,greenhouse,3redpartners,8,0,0
2026-09-02,greenhouse,8451,21,1,1
2026-09-02,greenhouse,9thwayinsignia,13,0,0
2026-09-02,greenhouse,a3c41b8b71eff8c4,2,0,0
2026-09-02,greenhouse,abacusinsights,8,0,1
2026-09-02,greenhouse,abelsontaylor,6,0,0
2026-09-02,greenhouse,accenturefederalservices,641,15,17
2026-09-02,greenhouse,accuweather,31,0,2
2026-09-02,greenhouse,acluinternships,1,0,0
2026-09-02,greenhouse,acuitymd,9,1,2
2026-09-02,greenhouse,ada18,7,0,0
2026-09-02,greenhouse,adcouncil,3,0,0
2026-09-02,greenhouse,addepar1,124,3,1
2026-09-02,greenhouse,adswerveinc,8,0,0
2026-09-02,greenhouse,advancedspace,17,0,1
2026-09-02,greenhouse,advancedtechnologyservices,100,2,2
2026-09-02,greenhouse,aevexaerospace,58,1,2
2026-09-02,greenhouse,affirm,199,2,3
2026-09-02,greenhouse,affirmedrxpbc,11,0,0
2026-09-02,greenhouse,agoda,288,5,8
2026-09-02,greenhouse,agwestfarmcredit,12,0,0
2026-09-02,greenhouse,aircapture,3,0,0
2026-09-02,greenhouse,airtable,16,0,0
2026-09-02,greenhouse,alamarbiosciences,27,0,0
2026-09-02,greenhouse,alarmcom,83,1,1
2026-09-02,greenhouse,alku,15,0,1
2026-09-02,greenhouse,allcareers,112,12,11
2026-09-02,greenhouse,aloyoga,1103,15,15
2026-09-02,greenhouse,alpaca,68,3,3
2026-09-02,greenhouse,alphafmcroles,80,8,0
2026-09-02,greenhouse,alphasense,231,4,5
2026-09-02,greenhouse,alphataraxia,1,0,0
2026-09-02,greenhouse,altaresourcetechnologiesinc,8,0,1
2026-09-02,greenhouse,altentechnologyusa,186,5,6
2026-09-02,greenhouse,amarok,15,1,1
2026-09-02,greenhouse,americaninstitutesforresearch,11,0,3
2026-09-02,greenhouse,amplitude,35,1,3
2026-09-02,greenhouse,ampsortation,16,0,0
2026-09-02,greenhouse,anaplan,138,1,9
2026-09-02,greenhouse,andurilindustries,2201,48,36
2026-09-02,greenhouse,anthropic,577,27,19
2026-09-02,greenhouse,antora,36,1,1
2026-09-02,greenhouse,aperaaiinc,8,0,0
2026-09-02,greenhouse,aperiatechnologies,3,0,0
2026-09-02,greenhouse,apexcompanies,179,8,8
2026-09-02,greenhouse,appian,163,4,5
2026-09-02,greenhouse,applovin,35,0,0
2026-09-02,greenhouse,apptronik,86,0,0
2026-09-02,greenhouse,aquaticcapitalmanagement,8,0,0
2026-09-02,greenhouse,arcanaanalytics,26,0,0
2026-09-02,greenhouse,arcboatcompany,34,0,0
2026-09-02,greenhouse,arcesiumllc,35,1,1
2026-09-02,greenhouse,archer56,158,0,4
2026-09-02,greenhouse,arenaclub,9,0,1
2026-09-02,greenhouse,arevonenergyimpltest,9,0,0
2026-09-02,greenhouse,argmax,3,0,0
2026-09-02,greenhouse,arizeai,28,0,0
2026-09-02,greenhouse,armada,60,1,3
2026-09-02,greenhouse,artefactlinkedin,106,0,0
2026-09-02,greenhouse,arvinas,2,0,0
2026-09-02,greenhouse,ashfieldadvisory,27,3,1
2026-09-02,greenhouse,assetliving,40,1,3
2026-09-02,greenhouse,assuredguaranty,4,0,0
2026-09-02,greenhouse,assystinc,13,0,0
2026-09-02,greenhouse,asteraearlycareer2026,5,0,0
2026-09-02,greenhouse,asteralabs,156,2,5
2026-09-02,greenhouse,astranis,80,0,6
2026-09-02,greenhouse,atek,30,0,0
2026-09-02,greenhouse,athinkingape,1,0,0
2026-09-02,greenhouse,atlassand,30,0,2
2026-09-02,greenhouse,atomicmachines,27,0,0
2026-09-02,greenhouse,attentionarc,5,0,0
2026-09-02,greenhouse,attentive,36,1,1
2026-09-02,greenhouse,auctane,23,0,1
2026-09-02,greenhouse,audaxgroup,16,0,0
2026-09-02,greenhouse,authenticbrandsgroup,34,1,0
2026-09-02,greenhouse,avepoint,301,0,2
2026-09-02,greenhouse,avidxchangeinc,21,2,1
2026-09-02,greenhouse,avride,67,1,0
2026-09-02,greenhouse,awetomaton,10,0,0
2026-09-02,greenhouse,axios,29,0,0
2026-09-02,greenhouse,axle,47,2,3
2026-09-02,greenhouse,axon,514,15,11
2026-09-02,greenhouse,axontalentcommunity,8,0,0
2026-09-02,greenhouse,axq,25,0,0
2026-09-02,greenhouse,axs,36,3,2
2026-09-02,greenhouse,axsometherapeutics,118,0,0
2026-09-02,greenhouse,axuall,2,0,0
2026-09-02,greenhouse,aypapower,13,0,0
2026-09-02,greenhouse,babelstreet,14,0,1
2026-09-02,greenhouse,bamboohr17,34,1,0
2026-09-02,greenhouse,bandwidth,28,0,1
2026-09-02,greenhouse,betterhelpcom,16,1,1
2026-09-02,greenhouse,bevicareers,28,1,2
2026-09-02,greenhouse,bgeinc,73,1,0
2026-09-02,greenhouse,billiontoone,84,4,0
2026-09-02,greenhouse,birdygrey,2,0,0
2026-09-02,greenhouse,blackedgecapital,6,0,0
2026-09-02,greenhouse,blacksky,23,0,0
2026-09-02,greenhouse,blockchain,46,0,0
2026-09-02,greenhouse,bloomreach,68,6,3
2026-09-02,greenhouse,bluelabsanalyticsinc,10,0,0
2026-09-02,greenhouse,blueskyinnovators,55,0,0
2026-09-02,greenhouse,bluestaq,12,4,3
2026-09-02,greenhouse,botauto,19,1,2
2026-09-02,greenhouse,bottomlinetechnologies,28,0,0
2026-09-02,greenhouse,boxinc,147,7,4
2026-09-02,greenhouse,bpcs,35,1,1
2026-09-02,greenhouse,bracebridgecapital,4,1,0
2026-09-02,greenhouse,breezecash,18,2,1
2026-09-02,greenhouse,brevium,3,0,0
2026-09-02,greenhouse,brightai,5,0,0
2026-09-02,greenhouse,bti36021,13,0,0
2026-09-02,greenhouse,bugcrowd,16,0,0
2026-09-02,greenhouse,butternutbox,41,0,0
2026-09-02,greenhouse,buyersedgeplatformrecruiting,40,3,0
2026-09-02,greenhouse,cadwell,13,0,3
2026-09-02,greenhouse,calyxo,19,2,1
2026-09-02,greenhouse,canonical,302,0,0
2026-09-02,greenhouse,capco,749,25,31
2026-09-02,greenhouse,capitalontap,34,0,0
2026-09-02,greenhouse,captivation,75,0,1
2026-09-02,greenhouse,carbonchain,3,0,0
2026-09-02,greenhouse,carefeed,7,0,0
2026-09-02,greenhouse,carta,60,1,1
2026-09-02,greenhouse,cartesiansystems,6,0,0
2026-09-02,greenhouse,caseguard,11,0,0
2026-09-02,greenhouse,catapultsports,30,2,4
2026-09-02,greenhouse,celigo,24,2,0
2026-09-02,greenhouse,cellsignalingtechnology79,9,0,0
2026-09-02,greenhouse,celonis,276,3,7
2026-09-02,greenhouse,censys,31,0,0
2026-09-02,greenhouse,centriaautism,1191,1,5
2026-09-02,greenhouse,chanzuckerberginitiative,11,0,0
2026-09-02,greenhouse,charlesriverassociates,77,0,1
2026-09-02,greenhouse,charterup,15,6,1
2026-09-02,greenhouse,checkr,45,3,3
2026-09-02,greenhouse,chicagotrading,24,0,0
2026-09-02,greenhouse,chicagotradingcampus,8,0,0
2026-09-02,greenhouse,chime,63,1,3
2026-09-02,greenhouse,chowbus,77,0,0
2026-09-02,greenhouse,civisanalytics,3,0,0
2026-09-02,greenhouse,clarityinnovates,45,0,3
2026-09-02,greenhouse,clear,32,0,1
2026-09-02,greenhouse,clearwayjobs,68,0,2
2026-09-02,greenhouse,clinicalarchitecture,8,0,0
2026-09-02,greenhouse,clockworksystems,9,0,0
2026-09-02,greenhouse,cloudflare,321,14,2
2026-09-02,greenhouse,cmt,2,0,0
2026-09-02,greenhouse,cobaltio,11,0,0
2026-09-02,greenhouse,cognitiv,5,0,0
2026-09-02,greenhouse,coherehealth,78,1,0
2026-09-02,greenhouse,colabsoftware,26,1,1
2026-09-02,greenhouse,commerceiq,14,0,0
2026-09-02,greenhouse,commvault,70,1,2
2026-09-02,greenhouse,compeerfinancial,52,4,0
2026-09-02,greenhouse,comstock,70,2,3
2026-09-02,greenhouse,concentric,11,0,0
2026-09-02,greenhouse,connectder,2,0,0
2026-09-02,greenhouse,connerstrongbuckelew,14,1,1
2026-09-02,greenhouse,constantcontact,12,2,0
2026-09-02,greenhouse,constructionresources,67,1,2
2026-09-02,greenhouse,consumerreports,10,0,0
2026-09-02,greenhouse,convene,41,1,0
2026-09-02,greenhouse,cooksys,13,0,0
2026-09-02,greenhouse,correlationone,28,0,0
2026-09-02,greenhouse,cortland,115,11,9
2026-09-02,greenhouse,cottinghambutlerinsuranceservicesinc,100,0,0
2026-09-02,greenhouse,coursera,21,1,2
2026-09-02,greenhouse,cpisecurity,55,2,1
2026-09-02,greenhouse,creatorsworkhere,18,0,0
2026-09-02,greenhouse,creditunionofcolorado,13,0,0
2026-09-02,greenhouse,cresta,94,1,1
2026-09-02,greenhouse,cribl,61,1,3
2026-09-02,greenhouse,criticalmass,23,1,0
2026-09-02,greenhouse,crunchyroll,63,1,3
2026-09-02,greenhouse,css,24,0,1
2026-09-02,greenhouse,cssmerge,259,3,4
2026-09-02,greenhouse,ctccampusboard,6,0,0
2026-09-02,greenhouse,customcomputerspecialists,21,0,0
2026-09-02,greenhouse,darkwolfsolutions,60,0,0
2026-09-02,greenhouse,datasystemsanalystsinc,36,11,0
2026-09-02,greenhouse,dbeconorthamerica,7,0,0
2026-09-02,greenhouse,ddome,17,0,0
2026-09-02,greenhouse,debtbook,15,1,1
2026-09-02,greenhouse,deepmind,9,0,0
2026-09-02,greenhouse,defenseunicorns,54,1,0
2026-09-02,greenhouse,detroitlions,7,0,0
2026-09-02,greenhouse,devrev,46,0,0
2026-09-02,greenhouse,dhpace,412,3,2
2026-09-02,greenhouse,dialpad,86,4,0
2026-09-02,greenhouse,didi,9,0,0
2026-09-02,greenhouse,diligentcorporation,114,4,3
2026-09-02,greenhouse,diligentrobotics,14,0,0
2026-09-02,greenhouse,dlhcorporation,18,0,2
2026-09-02,greenhouse,docugami,7,0,0
2026-09-02,greenhouse,doordashusa,474,13,11
2026-09-02,greenhouse,dorsia,15,0,0
2026-09-02,greenhouse,doublegood,5,0,0
2026-09-02,greenhouse,doubleverify,31,0,1
2026-09-02,greenhouse,doximity,10,0,0
2026-09-02,greenhouse,drivewealth,17,0,0
2026-09-02,greenhouse,drweng,154,0,2
2026-09-02,greenhouse,drwuniversityjobs,1,0,0
2026-09-02,greenhouse,duettoresearch,17,0,0
2026-09-02,greenhouse,dunnhumby,55,0,4
2026-09-02,greenhouse,dv01,4,1,0
2026-09-02,greenhouse,dvtrading,60,1,3
2026-09-02,greenhouse,earnin,30,0,0
2026-09-02,greenhouse,echodynecorp,40,7,0
2026-09-02,greenhouse,edgewoodpartnersinsurancecenter,111,0,0
2026-09-02,greenhouse,edmentum,30,0,1
2026-09-02,greenhouse,efficientcomputer,20,2,0
2026-09-02,greenhouse,eikontherapeutics,25,1,0
2026-09-02,greenhouse,elevationscreditunion,25,0,0
2026-09-02,greenhouse,elwoodtechnologies,2,0,0
2026-09-02,greenhouse,energyhub,16,0,0
2026-09-02,greenhouse,energysolutions,13,1,0
2026-09-02,greenhouse,engineersgate,7,0,0
2026-09-02,greenhouse,enigmaio,9,1,0
2026-09-02,greenhouse,ennoblecare,201,12,10
2026-09-02,greenhouse,enova,36,3,2
2026-09-02,greenhouse,ensco,40,0,1
2026-09-02,greenhouse,ensemble,6,0,0
2026-09-02,greenhouse,epickids,4,1,0
2026-09-02,greenhouse,eudia,20,1,0
2026-09-02,greenhouse,eulerity,17,1,1
2026-09-02,greenhouse,everlaw,30,0,3
2026-09-02,greenhouse,evolver,19,0,0
2026-09-02,greenhouse,excelsportsmanagement,23,0,0
2026-09-02,greenhouse,exoduspoint,2,0,0
2026-09-02,greenhouse,expertnetwork,2,0,1
2026-09-02,greenhouse,ezcaterinc,29,1,1
2026-09-02,greenhouse,faire,63,0,2
2026-09-02,greenhouse,fairlife,51,3,3
2026-09-02,greenhouse,fanaticscollectibles,153,4,6
2026-09-02,greenhouse,fashionnova,95,2,0
2026-09-02,greenhouse,fccincinnati,13,0,0
2026-09-02,greenhouse,federato,9,0,0
2026-09-02,greenhouse,figma,162,2,1
2026-09-02,greenhouse,figure,14,0,1
2026-09-02,greenhouse,figureai,113,2,12
2026-09-02,greenhouse,financialtechnologypartners,23,1,0
2026-09-02,greenhouse,fiveringsllc,16,1,0
2026-09-02,greenhouse,flagshippioneeringinc,97,5,3
2026-09-02,greenhouse,flex,44,0,1
2026-09-02,greenhouse,flexport,172,1,0
2026-09-02,greenhouse,flighthub,4,0,0
2026-09-02,greenhouse,flip,14,0,0
2026-09-02,greenhouse,flowtraders,43,1,0
2026-09-02,greenhouse,focusfinancialpartners,31,0,0
2026-09-02,greenhouse,focuspartnerswealth,6,0,0
2026-09-02,greenhouse,foleyhoag,6,0,0
2026-09-02,greenhouse,forbes,18,0,0
2026-09-02,greenhouse,formic,40,4,0
2026-09-02,greenhouse,forteracorporation,1,0,0
2026-09-02,greenhouse,forwardnetworks,17,0,0
2026-09-02,greenhouse,fosphamarketing,12,0,0
2026-09-02,greenhouse,fourhands,36,1,4
2026-09-02,greenhouse,fourkites,14,0,1
2026-09-02,greenhouse,freedomconsulting,118,0,0
2026-09-02,greenhouse,freeformfuturecorp,75,0,0
2026-09-02,greenhouse,fsastorecom,10,0,0
2026-09-02,greenhouse,fschumacherco,30,5,0
2026-09-02,greenhouse,fspco-op012325,3,1,0
2026-09-02,greenhouse,furtherearlycareer,2,0,0
2026-09-02,greenhouse,gaintheory,2,0,0
2026-09-02,greenhouse,galaxydigitalservices,50,0,0
2026-09-02,greenhouse,gallup,40,0,3
2026-09-02,greenhouse,gametimeunited,10,0,0
2026-09-02,greenhouse,gardacp,13,2,0
2026-09-02,greenhouse,garnerhealth,79,0,0
2026-09-02,greenhouse,gcmgrosvenor,12,0,0
2026-09-02,greenhouse,gelbergroup,8,0,10
2026-09-02,greenhouse,generalatlantic,14,0,0
2026-09-02,greenhouse,generalmatter,120,6,1
2026-09-02,greenhouse,genevatrading,12,0,0
2026-09-02,greenhouse,genscript,89,2,1
2026-09-02,greenhouse,geotab,102,2,0
2026-09-02,greenhouse,getbuilt,9,1,0
2026-09-02,greenhouse,gingerlabsinc,5,0,0
2026-09-02,greenhouse,ginkgobioworks,19,0,0
2026-09-02,greenhouse,gitlab,219,5,7
2026-09-02,greenhouse,gleanwork,110,2,1
2026-09-02,greenhouse,globalizationpartners,34,1,0
2026-09-02,greenhouse,glydways,13,0,0
2026-09-02,greenhouse,gofundme,43,1,2
2026-09-02,greenhouse,goldenpetbrands,17,0,2
2026-09-02,greenhouse,goodwaygroup,9,0,0
2026-09-02,greenhouse,goremutualinsurance,9,1,2
2026-09-02,greenhouse,gotion,142,1,0
2026-09-02,greenhouse,gradial,14,0,0
2026-09-02,greenhouse,grafanalabs,134,0,0
2026-09-02,greenhouse,graphcore,186,3,11
2026-09-02,greenhouse,greenhouse,17,0,0
2026-09-02,greenhouse,greenworkssunriseglobalmarketing,20,2,2
2026-09-02,greenhouse,growthloop,2,0,0
2026-09-02,greenhouse,grvty,213,3,1
2026-09-02,greenhouse,guidepoint,127,5,1
2026-09-02,greenhouse,guidepointsecurity,63,1,2
2026-09-02,greenhouse,gusto,94,2,0
2026-09-02,greenhouse,haizelabs,6,0,0
2026-09-02,greenhouse,hankooktireamericacorp,13,0,0
2026-09-02,greenhouse,harbingermotors,94,6,0
2026-09-02,greenhouse,harborglobal,42,0,0
2026-09-02,greenhouse,hasbro,162,1,3
2026-09-02,greenhouse,haven,2,0,0
2026-09-02,greenhouse,headlandstechnologiesllc,7,0,0
2026-09-02,greenhouse,heartflowinc,59,1,2
2026-09-02,greenhouse,hellbenderinc,11,0,0
2026-09-02,greenhouse,heraldapi,6,0,0
2026-09-02,greenhouse,heygen,19,0,1
2026-09-02,greenhouse,hiddenlayer,12,0,0
2026-09-02,greenhouse,higherlogic,4,0,1
2026-09-02,greenhouse,hivefinancialsystems,2,0,0
2026-09-02,greenhouse,homesolutions,10,0,0
2026-09-02,greenhouse,honehealth,14,0,0
2026-09-02,greenhouse,horacemannservicecorporation,24,1,1
2026-09-02,greenhouse,horizonindustrieslimited,21,0,0
2026-09-02,greenhouse,horizonsurgicalsystems,10,1,1
2026-09-02,greenhouse,hudl,32,1,0
2026-09-02,greenhouse,humansignal,47,0,0
2026-09-02,greenhouse,hyannisportresearch,10,0,0
2026-09-02,greenhouse,icapitalnetwork,213,6,1
2026-09-02,greenhouse,ieqcapital,43,0,0
2026-09-02,greenhouse,immersive,13,0,0
2026-09-02,greenhouse,impact,92,1,1
2026-09-02,greenhouse,impinjexternal,17,0,0
2026-09-02,greenhouse,impiricus,11,0,1
2026-09-02,greenhouse,incidentiq,7,1,1
2026-09-02,greenhouse,industrialelectricmanufacturing,106,2,4
2026-09-02,greenhouse,inflectionai,6,0,0
2026-09-02,greenhouse,inizio,26,0,0
2026-09-02,greenhouse,innodatainc,104,0,2
2026-09-02,greenhouse,inspiremedicalsystemsinc,27,0,1
2026-09-02,greenhouse,instabase,5,0,1
2026-09-02,greenhouse,instalilyai,16,0,1
2026-09-02,greenhouse,instawork,55,0,1
2026-09-02,greenhouse,instead,11,0,0
2026-09-02,greenhouse,insurify,14,0,1
2026-09-02,greenhouse,integra,11,0,0
2026-09-02,greenhouse,integrainterns,8,0,0
2026-09-02,greenhouse,intersystems,131,3,1
2026-09-02,greenhouse,interwellhealth,12,0,0
2026-09-02,greenhouse,interworks,21,0,0
2026-09-02,greenhouse,intrinsicrobotics,23,0,0
2026-09-02,greenhouse,inversionspace,76,0,0
2026-09-02,greenhouse,ionq,109,1,4
2026-09-02,greenhouse,iovancebiotherapeutics,42,5,0
2026-09-02,greenhouse,ispottv,16,0,0
2026-09-02,greenhouse,itslogisticsllc,30,4,0
2026-09-02,greenhouse,ivalua,46,3,0
2026-09-02,greenhouse,ivxhealth,100,6,2
2026-09-02,greenhouse,janestreet,231,1,2
2026-09-02,greenhouse,jencapinc,17,2,0
2026-09-02,greenhouse,jobsatphamily,17,0,0
2026-09-02,greenhouse,jobsmckinneycom,4,0,0
2026-09-02,lever,3pillarglobal,57,1,1
2026-09-02,lever,AIFund,47,0,0
2026-09-02,lever,Academy,4,0,0
2026-09-02,lever,Aprio,185,6,4
2026-09-02,lever,BestEgg,10,0,0
2026-09-02,lever,CesiumAstro,264,1,4
2026-09-02,lever,Clearer,4,0,0
2026-09-02,lever,EnergyVault,10,0,0
2026-09-02,lever,Grid,11,0,0
2026-09-02,lever,MBRDNA,8,0,0
2026-09-02,lever,NJStateOfficeofInnovation,5,0,0
2026-09-02,lever,Nomagic,14,0,2
2026-09-02,lever,SimbeRobotics,16,0,0
2026-09-02,lever,Trend-Health-Partners,9,3,0
2026-09-02,lever,acceldata,49,0,0
2026-09-02,lever,accesssoftek,3,0,0
2026-09-02,lever,achievers,15,0,1
2026-09-02,lever,acronaviation,39,0,1
2026-09-02,lever,actian,12,0,1
2026-09-02,lever,adora,3,0,0
2026-09-02,lever,adverum,3,0,0
2026-09-02,lever,aeratechnology,12,0,0
2026-09-02,lever,aero,10,0,0
2026-09-02,lever,afero,3,0,0
2026-09-02,lever,agatesoftware,2,1,1
2026-09-02,lever,agile-defense,96,3,2
2026-09-02,lever,agtonomy,4,0,0
2026-09-02,lever,aicrete,3,0,0
2026-09-02,lever,aircall,77,0,0
2026-09-02,lever,aledade,33,3,3
2026-09-02,lever,alertus,20,0,0
2026-09-02,lever,allegiantair,53,5,1
2026-09-02,lever,alltrails,1,1,1
2026-09-02,lever,altaml,7,1,0
2026-09-02,lever,analyticpartners,21,2,0
2026-09-02,lever,anchorage,29,0,1
2026-09-02,lever,andersencorp,121,1,0
2026-09-02,lever,anomali,11,0,0
2026-09-02,lever,apex-ai,7,0,0
2026-09-02,lever,appcues-2,1,0,0
2026-09-02,lever,appen,31,0,2
2026-09-02,lever,appen-2,8,4,0
2026-09-02,lever,applydigital,30,0,4
2026-09-02,lever,aquabyte,4,0,1
2026-09-02,lever,arable,5,0,0
2026-09-02,lever,arbitalhealth,9,0,0
2026-09-02,lever,arcteryx.com,308,8,6
2026-09-02,lever,arrivelogistics,76,3,1
2026-09-02,lever,artera,9,0,0
2026-09-02,lever,artera-2,6,0,1
2026-09-02,lever,articulate,1,0,0
2026-09-02,lever,arundellodge,17,0,0
2026-09-02,lever,asapp-2,10,1,3
2026-09-02,lever,ashoka,6,0,0
2026-09-02,lever,audinate,7,0,0
2026-09-02,lever,autoroboto,12,0,0
2026-09-02,lever,aviahealth,3,0,0
2026-09-02,lever,beghouconsulting,71,0,2
2026-09-02,lever,bellese,16,6,1
2026-09-02,lever,bellwetheram-2,23,0,0
2026-09-02,lever,belvederetrading,14,0,0
2026-09-02,lever,benchsci,1,0,0
2026-09-02,lever,bhvr,37,1,0
2026-09-02,lever,bioagilytix,7,0,3
2026-09-02,lever,bisnow,32,2,4
2026-09-02,lever,bluesight,12,4,1
2026-09-02,lever,bosonai,7,0,0
2026-09-02,lever,brightmachines,12,0,0
2026-09-02,lever,brooksrunning,59,4,2
2026-09-02,lever,bumbleinc,0,0,0
2026-09-02,lever,calstart,8,3,1
2026-09-02,lever,canvasww,17,0,1
2026-09-02,lever,catalist,4,0,0
2026-09-02,lever,cef,8,0,3
2026-09-02,lever,cirquedusoleil,71,0,2
2026-09-02,lever,cirrus,113,0,2
2026-09-02,lever,civitech,10,0,0
2026-09-02,lever,cleanspark,11,0,0
2026-09-02,lever,clovirtualfashion,53,0,0
2026-09-02,lever,colibrigroup,20,0,1
2026-09-02,lever,cologix,28,0,2
2026-09-02,lever,corbalt,3,0,0
2026-09-02,lever,coupa,79,2,6
2026-09-02,lever,crestoperations,112,1,1
2026-09-02,lever,crumbl,4,0,0
2026-09-02,lever,cx2,2,1,1
2026-09-02,lever,daniels-sharpsmart,212,15,4
2026-09-02,lever,datalabusa,13,2,0
2026-09-02,lever,deleteme,13,0,1
2026-09-02,lever,dga,6,0,0
2026-09-02,lever,distru,2,0,0
2026-09-02,lever,diversified-automation,12,0,0
2026-09-02,lever,dnagenotek,10,1,0
2026-09-02,lever,dnb,117,2,9
2026-09-02,lever,dodmg,17,0,0
2026-09-02,lever,drivemode,16,1,0
2026-09-02,lever,dutch,13,1,1
2026-09-02,lever,easystreetcap,6,0,0
2026-09-02,lever,economicmodeling,27,1,0
2026-09-02,lever,ekimetrics,32,3,3
2026-09-02,lever,ekohealth,4,0,0
2026-09-02,lever,elfbeauty,76,5,4
2026-09-02,lever,eliyan,23,0,0
2026-09-02,lever,employ,5,2,1
2026-09-02,lever,endpointclinical,20,1,0
2026-09-02,lever,eqbank,66,2,1
2026-09-02,lever,equativ,21,3,0
2026-09-02,lever,erg,28,1,0
2026-09-02,lever,espace,144,1,0
2026-09-02,lever,ethena,6,0,0
2026-09-02,lever,evrealty-us,1,0,0
2026-09-02,lever,exowatt,16,0,0
2026-09-02,lever,extremenetworks,132,1,0
2026-09-02,lever,farfetch,60,0,0
